ID,DeviceName,Timestamp,Compass,Accelerometer_x,Accelerometer_y,Accelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Magnetometer_x,Magnetometer_y,Magnetometer_z
charlie,MI 5,636646019483656530,262.879700,-0.011098,0.013098,0.995707,0.000275,0.000351,-0.000244,11.071777,-1.828003,-48.013306
charlie,MI 5,636646019483679870,262.879700,-0.014514,0.014074,0.993756,-0.000946,-0.000259,0.000977,11.822510,-2.091980,-46.250916
charlie,MI 5,636646019483719440,262.879700,-0.010611,0.015050,0.993512,0.000885,-0.002090,0.000366,11.822510,-2.091980,-46.250916
charlie,MI 5,636646019483766720,260.515686,-0.011831,0.016026,0.992781,-0.000336,-0.000870,0.002197,11.802673,-2.516174,-46.247864
charlie,MI 5,636646019483818140,260.515686,-0.011831,0.015537,0.995464,-0.001556,-0.000259,-0.000854,11.802673,-2.516174,-46.247864
charlie,MI 5,636646019483864980,262.140167,-0.011831,0.015050,0.994487,-0.001556,0.000961,0.000977,12.884521,-2.462769,-47.018433
charlie,MI 5,636646019483919990,262.140167,-0.011098,0.015781,0.992048,-0.000336,0.000351,-0.000854,12.884521,-2.462769,-47.018433
charlie,MI 5,636646019483963260,264.142242,-0.010367,0.013829,0.993024,0.000885,-0.000259,0.002197,12.297058,-1.922607,-47.352600
charlie,MI 5,636646019484007590,264.142242,-0.010367,0.014806,0.993756,0.000275,0.001587,0.000977,12.297058,-1.922607,-47.352600
charlie,MI 5,636646019484065110,255.664749,-0.011098,0.014806,0.994487,0.000275,-0.000870,-0.000854,11.604309,-3.500366,-47.352600
charlie,MI 5,636646019484107790,255.664749,-0.012562,0.011390,0.993756,0.000885,0.000351,0.002197,11.604309,-3.500366,-47.352600
charlie,MI 5,636646019484156120,265.733368,-0.012319,0.012854,0.994731,-0.000336,0.003418,0.000366,11.604309,-3.500366,-47.352600
charlie,MI 5,636646019484197070,265.733368,-0.012319,0.014562,0.994245,-0.000946,0.000351,-0.000244,12.773132,-1.620483,-47.344971
charlie,MI 5,636646019484250490,266.038483,-0.011342,0.014074,0.994976,-0.000946,-0.002701,-0.000244,12.773132,-1.620483,-47.344971
charlie,MI 5,636646019484294800,266.038483,-0.013294,0.014562,0.994245,0.000275,-0.002090,0.000366,11.706543,-1.383972,-47.369385
charlie,MI 5,636646019484344930,266.038483,-0.012075,0.012610,0.994245,0.000275,-0.002701,-0.000244,11.706543,-1.383972,-47.369385
charlie,MI 5,636646019484394780,262.653961,-0.012075,0.014074,0.993024,0.001495,-0.001480,0.000977,12.283325,-2.201843,-47.666931
charlie,MI 5,636646019484445560,262.653961,-0.012562,0.013342,0.993512,0.001495,-0.000259,-0.000244,12.283325,-2.201843,-47.666931
charlie,MI 5,636646019484495000,256.977936,-0.013050,0.014562,0.992293,-0.000336,0.000351,0.001587,11.616516,-3.221130,-46.879578
charlie,MI 5,636646019484539150,256.977936,-0.012806,0.012854,0.993756,-0.000946,0.000961,0.000977,11.616516,-3.221130,-46.879578
charlie,MI 5,636646019484582810,259.699951,-0.009636,0.013829,0.994487,0.000885,0.001587,-0.000244,13.468933,-3.012085,-45.732117
charlie,MI 5,636646019484625560,259.699951,-0.009879,0.013829,0.994976,0.000275,0.000351,0.000977,13.468933,-3.012085,-45.732117
charlie,MI 5,636646019484693530,257.740936,-0.010367,0.014806,0.994487,0.000275,0.000961,0.000366,12.229919,-3.202820,-46.073914
charlie,MI 5,636646019484775170,258.492279,-0.012806,0.015050,0.994000,0.002716,-0.001480,0.000366,11.625671,-2.951050,-45.613098
charlie,MI 5,636646019484818660,258.492279,-0.011586,0.014806,0.994976,0.002716,-0.000870,-0.000854,11.625671,-2.951050,-45.613098
charlie,MI 5,636646019484721280,257.740936,-0.011586,0.013587,0.992781,0.002121,-0.000259,-0.000854,12.229919,-3.202820,-46.073914
charlie,MI 5,636646019484886760,259.123566,-0.011586,0.014074,0.994487,0.001495,-0.000259,-0.001465,11.483765,-2.804565,-47.044373
charlie,MI 5,636646019484919870,259.123566,-0.011586,0.014806,0.994245,0.001495,0.000351,-0.001465,11.483765,-2.804565,-47.044373
charlie,MI 5,636646019484967960,254.018997,-0.012319,0.013829,0.995220,0.000885,-0.000870,-0.001465,11.889648,-3.913879,-46.867371
charlie,MI 5,636646019485008210,254.018997,-0.012562,0.012123,0.994000,-0.001556,-0.002090,0.000977,11.889648,-3.913879,-46.867371
charlie,MI 5,636646019485074030,258.115631,-0.009879,0.013342,0.994976,-0.000946,-0.005142,-0.002075,12.083435,-3.067017,-46.237183
charlie,MI 5,636646019485102380,258.115631,-0.010123,0.014562,0.995464,-0.000336,-0.001480,-0.000854,12.083435,-3.067017,-46.237183
charlie,MI 5,636646019485159960,261.654999,-0.011586,0.011879,0.994245,-0.000946,0.000351,-0.000244,13.648987,-2.569580,-47.319031
charlie,MI 5,636646019485204830,261.654999,-0.012319,0.015537,0.992293,-0.000336,-0.001480,-0.000854,13.648987,-2.569580,-47.319031
charlie,MI 5,636646019485252290,258.501434,-0.009879,0.014074,0.990585,-0.000336,0.000351,0.000366,11.947632,-2.905273,-49.412537
charlie,MI 5,636646019485295650,258.501434,-0.011586,0.014562,0.991804,-0.000946,-0.000259,-0.000244,11.947632,-2.905273,-49.412537
charlie,MI 5,636646019485350340,256.508759,-0.011342,0.013829,0.992293,-0.001556,-0.000259,0.000366,11.947632,-2.905273,-49.412537
charlie,MI 5,636646019485390180,256.508759,-0.012806,0.014318,0.992048,-0.000336,0.001587,-0.001465,10.697937,-3.120422,-46.740723
charlie,MI 5,636646019485439510,256.508759,-0.011098,0.013587,0.993024,0.000275,-0.000870,-0.000854,10.697937,-3.120422,-46.740723
charlie,MI 5,636646019485490030,260.392120,-0.011831,0.014074,0.993024,0.000885,-0.000870,-0.000854,12.870789,-2.745056,-47.015381
charlie,MI 5,636646019485549620,259.429352,-0.010123,0.014806,0.995464,0.001495,0.000961,0.000366,12.870789,-2.745056,-47.015381
charlie,MI 5,636646019485588440,259.429352,-0.011586,0.013342,0.994487,0.000885,-0.000259,0.000366,13.163757,-3.016663,-46.690369
charlie,MI 5,636646019485635000,259.429352,-0.012075,0.014806,0.994731,-0.000946,-0.000259,-0.000854,13.163757,-3.016663,-46.690369
charlie,MI 5,636646019485681850,257.071106,-0.012319,0.013342,0.994245,-0.000336,-0.001480,0.002197,11.918640,-3.222656,-45.127869
charlie,MI 5,636646019485732510,257.071106,-0.008415,0.013342,0.995220,0.001495,-0.000259,0.002197,11.918640,-3.222656,-45.127869
charlie,MI 5,636646019485778240,256.432709,-0.009636,0.012123,0.994487,0.000885,0.002197,-0.000244,11.311340,-3.228760,-47.679138
charlie,MI 5,636646019485819360,256.432709,-0.010123,0.013829,0.995951,0.000885,0.000351,0.000366,11.311340,-3.228760,-47.679138
charlie,MI 5,636646019485876690,260.516663,-0.011342,0.015293,0.993756,-0.001556,-0.000259,-0.000244,12.721252,-2.616882,-46.385193
charlie,MI 5,636646019485916810,260.516663,-0.012319,0.013829,0.993268,-0.000336,0.000351,-0.000854,12.721252,-2.616882,-46.385193
charlie,MI 5,636646019485975630,259.270050,-0.010123,0.012610,0.994245,0.002121,0.000351,-0.000244,12.242126,-2.925110,-45.600891
charlie,MI 5,636646019486012420,259.270050,-0.010611,0.014318,0.993024,0.000275,0.001587,-0.000854,12.242126,-2.925110,-45.600891
charlie,MI 5,636646019486062020,263.216034,-0.010367,0.014562,0.992537,0.000885,0.002197,0.000366,11.981201,-1.950073,-45.614624
charlie,MI 5,636646019486108110,263.216034,-0.010855,0.015293,0.993268,-0.000946,-0.000870,0.000366,11.981201,-1.950073,-45.614624
charlie,MI 5,636646019486157920,259.091980,-0.013294,0.014074,0.993512,-0.000336,-0.002090,-0.000244,11.482239,-2.806091,-46.726990
charlie,MI 5,636646019486210520,259.091980,-0.011831,0.013098,0.994000,0.000885,-0.001480,-0.000854,11.482239,-2.806091,-46.726990
charlie,MI 5,636646019486264990,260.458191,-0.011586,0.013829,0.993268,0.000275,-0.002090,-0.000854,12.261963,-2.627563,-47.346497
charlie,MI 5,636646019486308280,260.458191,-0.012075,0.012610,0.993024,0.000275,-0.001480,-0.001465,12.261963,-2.627563,-47.346497
charlie,MI 5,636646019486363870,261.148804,-0.011342,0.014074,0.992293,0.000275,0.000351,0.000366,13.031006,-2.598572,-46.855164
charlie,MI 5,636646019486400340,261.148804,-0.011342,0.015050,0.991804,0.000275,0.002197,-0.000854,13.031006,-2.598572,-46.855164
charlie,MI 5,636646019486449810,262.392914,-0.012319,0.013829,0.992048,0.000275,0.002197,-0.000854,13.031006,-2.598572,-46.855164
charlie,MI 5,636646019486492160,262.392914,-0.011831,0.014806,0.994731,0.000885,0.000961,0.000977,12.275696,-2.218628,-45.605469
charlie,MI 5,636646019486551320,262.734924,-0.011586,0.014562,0.994731,0.001495,-0.000870,0.000977,12.275696,-2.218628,-45.605469
charlie,MI 5,636646019486605340,262.734924,-0.010855,0.013342,0.993756,-0.000946,-0.000870,-0.001465,12.741089,-2.195740,-46.072388
charlie,MI 5,636646019486648780,255.949799,-0.012806,0.013829,0.992537,0.000885,-0.001480,-0.002075,12.741089,-2.195740,-46.072388
charlie,MI 5,636646019486692100,255.949799,-0.012075,0.014806,0.992537,0.000885,0.000961,0.000366,12.826538,-3.724670,-47.959900
charlie,MI 5,636646019486724450,255.949799,-0.010367,0.013829,0.995464,0.000885,0.000961,0.000366,12.826538,-3.724670,-47.959900
charlie,MI 5,636646019486776930,265.214966,-0.009879,0.013587,0.994245,0.001495,-0.000870,0.000366,13.223267,-1.751709,-46.223450
charlie,MI 5,636646019486830650,265.214966,-0.009879,0.015293,0.995464,-0.000336,0.000961,-0.001465,13.223267,-1.751709,-46.223450
charlie,MI 5,636646019486872650,256.859467,-0.012562,0.013829,0.993512,-0.000336,0.001587,0.000977,11.007690,-3.105164,-47.052002
charlie,MI 5,636646019486923960,256.859467,-0.012806,0.016026,0.992048,-0.000336,-0.000870,-0.000854,11.007690,-3.105164,-47.052002
charlie,MI 5,636646019486964780,261.069397,-0.012075,0.014318,0.993268,-0.000336,0.000351,-0.000854,13.029480,-2.603149,-46.379089
charlie,MI 5,636646019487011670,261.069397,-0.012075,0.014806,0.995220,0.000885,-0.000870,0.000366,13.029480,-2.603149,-46.379089
charlie,MI 5,636646019487064380,260.331818,-0.013294,0.012367,0.993512,-0.000946,0.000351,0.000977,13.328552,-2.861023,-47.639465
charlie,MI 5,636646019487139550,260.331818,-0.010611,0.013098,0.994976,-0.000946,0.000351,0.000977,13.328552,-2.861023,-47.639465
charlie,MI 5,636646019487163210,261.401367,-0.012562,0.012123,0.994000,0.000275,0.000351,0.000977,13.328552,-2.861023,-47.639465
charlie,MI 5,636646019487212250,261.401367,-0.011586,0.013342,0.992537,0.000275,-0.000259,0.001587,11.045837,-2.137756,-44.680786
charlie,MI 5,636646019487256230,263.788940,-0.010123,0.013342,0.994976,0.000275,0.000961,0.000977,12.759399,-1.902771,-47.343445
charlie,MI 5,636646019487298830,263.788940,-0.011342,0.012854,0.992781,0.000275,-0.001480,0.000977,12.759399,-1.902771,-47.343445
charlie,MI 5,636646019487345430,263.556091,-0.011831,0.014318,0.993512,0.001495,-0.002701,-0.000244,11.988831,-1.936340,-47.358704
charlie,MI 5,636646019487395150,263.556091,-0.014025,0.012610,0.993512,-0.000946,-0.000870,0.002197,11.988831,-1.936340,-47.358704
charlie,MI 5,636646019487446070,260.344421,-0.012075,0.016512,0.991073,0.002121,-0.000259,0.000977,12.254333,-2.645874,-45.126343
charlie,MI 5,636646019487495980,260.344421,-0.013050,0.014806,0.992781,0.000275,0.000961,0.000977,12.254333,-2.645874,-45.126343
charlie,MI 5,636646019487569880,258.363037,-0.011831,0.016026,0.992293,0.002121,-0.002090,-0.002075,12.234497,-3.192139,-47.343445
charlie,MI 5,636646019487584240,258.363037,-0.010367,0.014074,0.995464,-0.000946,0.000961,-0.000854,12.234497,-3.192139,-47.343445
charlie,MI 5,636646019487650400,261.221497,-0.012075,0.014562,0.992781,-0.000336,-0.000259,-0.000244,12.234497,-3.192139,-47.343445
charlie,MI 5,636646019487680700,261.221497,-0.011586,0.013587,0.994487,0.000885,0.000351,-0.001465,11.807251,-2.505493,-47.515869
charlie,MI 5,636646019487739450,257.126190,-0.012562,0.016026,0.993512,-0.000946,0.000351,0.001587,11.807251,-2.505493,-47.515869
charlie,MI 5,636646019487785500,257.126190,-0.010367,0.014318,0.996195,-0.000946,0.001587,-0.000244,12.681580,-3.457642,-46.855164
charlie,MI 5,636646019487825870,257.126190,-0.010611,0.015293,0.992781,-0.000946,-0.000259,0.000977,12.681580,-3.457642,-46.855164
charlie,MI 5,636646019487871740,261.357788,-0.012075,0.015050,0.994245,-0.001556,0.000351,0.000977,13.034058,-2.592468,-47.648621
charlie,MI 5,636646019487923330,261.357788,-0.012806,0.015537,0.992537,0.000885,-0.000259,0.001587,13.034058,-2.592468,-47.648621
charlie,MI 5,636646019487970730,258.113434,-0.011586,0.014562,0.995220,0.000275,0.000351,-0.000244,11.778259,-3.073120,-47.036743
charlie,MI 5,636646019488017360,258.113434,-0.008172,0.014074,0.994245,-0.000946,0.000961,0.001587,11.778259,-3.073120,-47.036743
charlie,MI 5,636646019488064030,257.386688,-0.011586,0.015537,0.992537,-0.000946,-0.002090,0.000366,12.985229,-3.456116,-45.579529
charlie,MI 5,636646019488114900,257.386688,-0.013294,0.012123,0.993512,-0.000336,0.001587,-0.000854,12.985229,-3.456116,-45.579529
charlie,MI 5,636646019488164500,261.158447,-0.010855,0.011879,0.993756,-0.000336,0.000961,-0.000854,12.719727,-2.618408,-46.069336
charlie,MI 5,636646019488213330,261.158447,-0.009636,0.013829,0.996928,0.000275,-0.000259,-0.000854,12.719727,-2.618408,-46.069336
charlie,MI 5,636646019488258990,260.471039,-0.011342,0.014074,0.995464,-0.000946,-0.001480,0.000977,12.110901,-2.502441,-46.240234
charlie,MI 5,636646019488307810,260.471039,-0.012075,0.014074,0.994487,0.000885,-0.001480,0.000366,12.110901,-2.502441,-46.240234
charlie,MI 5,636646019488378450,263.097473,-0.009879,0.014562,0.992048,0.000275,-0.001480,0.000366,11.666870,-1.976013,-44.033813
charlie,MI 5,636646019488400910,263.097473,-0.010367,0.014562,0.992537,-0.001556,-0.000870,0.000977,11.666870,-1.976013,-44.033813
charlie,MI 5,636646019488450870,260.253235,-0.011586,0.012854,0.994245,-0.001556,0.002808,-0.001465,11.949158,-2.651978,-46.084595
charlie,MI 5,636646019488493020,260.253235,-0.011831,0.014806,0.992781,0.000275,-0.000259,-0.000244,11.949158,-2.651978,-46.084595
charlie,MI 5,636646019488545060,262.483612,-0.012075,0.010659,0.992293,0.000275,-0.000870,0.001587,10.908508,-1.980591,-47.380066
charlie,MI 5,636646019488588540,262.483612,-0.011831,0.013829,0.994487,-0.002167,-0.000259,0.000366,10.908508,-1.980591,-47.380066
charlie,MI 5,636646019488639500,256.022858,-0.010123,0.013829,0.994976,-0.000946,-0.000259,-0.000854,12.066650,-3.355408,-45.442200
charlie,MI 5,636646019488688150,256.022858,-0.011098,0.013587,0.994487,-0.000336,-0.000259,-0.000854,12.066650,-3.355408,-45.442200
charlie,MI 5,636646019488734160,258.816956,-0.010123,0.014074,0.991317,-0.000336,0.001587,-0.000244,12.066650,-3.355408,-45.442200
charlie,MI 5,636646019488775750,258.816956,-0.011342,0.014318,0.994976,0.001495,-0.000870,-0.000244,11.479187,-2.815247,-45.776367
charlie,MI 5,636646019488824700,258.816956,-0.013294,0.013342,0.992537,0.001495,0.000961,-0.001465,11.479187,-2.815247,-45.776367
charlie,MI 5,636646019488875750,261.179749,-0.009392,0.011879,0.993512,-0.000946,0.002197,0.000366,12.117004,-2.487183,-47.985840
charlie,MI 5,636646019488919390,261.179749,-0.012319,0.015293,0.992537,-0.000946,0.002197,0.001587,12.117004,-2.487183,-47.985840
charlie,MI 5,636646019488981910,260.643066,-0.010123,0.013587,0.995707,0.000275,0.002808,0.000977,12.115479,-2.491760,-47.509766
charlie,MI 5,636646019489019000,260.643066,-0.010611,0.015537,0.994976,-0.000336,0.000351,-0.000244,12.115479,-2.491760,-47.509766
charlie,MI 5,636646019489063350,259.842407,-0.011098,0.014806,0.993268,-0.000946,-0.000259,0.001587,12.405396,-2.770996,-46.232605
charlie,MI 5,636646019489114810,259.842407,-0.011342,0.014074,0.994000,0.000275,0.000351,0.000977,12.405396,-2.770996,-46.232605
charlie,MI 5,636646019489160120,258.435699,-0.011342,0.015781,0.994487,-0.000946,0.000961,-0.000854,13.153076,-3.292847,-47.480774
charlie,MI 5,636646019489206200,258.435699,-0.012075,0.013342,0.994245,0.000885,-0.000870,0.001587,13.153076,-3.292847,-47.480774
charlie,MI 5,636646019489257020,264.264465,-0.010367,0.015781,0.992537,0.000885,0.000351,-0.000244,12.294006,-1.927185,-46.876526
charlie,MI 5,636646019489301820,264.264465,-0.011831,0.017489,0.992537,-0.000336,0.000351,0.000977,12.294006,-1.927185,-46.876526
charlie,MI 5,636646019489353100,258.595093,-0.013294,0.014806,0.994000,-0.000336,0.000351,0.000977,13.150024,-3.298950,-46.688843
charlie,MI 5,636646019489406200,258.595093,-0.015001,0.013098,0.993024,0.000275,0.000961,0.000977,13.150024,-3.298950,-46.688843
charlie,MI 5,636646019489456450,268.686920,-0.012806,0.015781,0.992293,-0.000336,0.000351,-0.000244,13.150024,-3.298950,-46.688843
charlie,MI 5,636646019489500820,268.686920,-0.009879,0.013829,0.994245,0.000275,0.002197,0.000366,12.338257,-0.950623,-45.614624
charlie,MI 5,636646019489542190,263.535950,-0.010855,0.014318,0.995220,0.000275,0.002197,0.000366,13.053894,-2.169800,-47.651672
charlie,MI 5,636646019489604220,263.535950,-0.011342,0.014074,0.993756,-0.001556,0.001587,0.000366,13.053894,-2.169800,-47.651672
charlie,MI 5,636646019489654550,257.437927,-0.013050,0.013587,0.993756,0.000885,-0.000870,-0.000244,11.923218,-3.213501,-46.397400
charlie,MI 5,636646019489683540,257.437927,-0.011831,0.014074,0.994245,0.000885,-0.000870,0.002197,11.923218,-3.213501,-46.397400
charlie,MI 5,636646019489755430,261.875977,-0.008903,0.012123,0.993756,-0.002167,-0.000259,-0.000244,13.194275,-2.445984,-47.488403
charlie,MI 5,636646019489779490,261.875977,-0.012562,0.014806,0.993756,-0.000336,0.002197,0.000366,13.194275,-2.445984,-47.488403
charlie,MI 5,636646019489839180,258.852966,-0.013538,0.013829,0.993024,0.000275,-0.000259,0.000366,11.787415,-2.801514,-45.768738
charlie,MI 5,636646019489877390,258.852966,-0.012562,0.013342,0.992293,0.000885,0.000961,-0.000244,11.787415,-2.801514,-45.768738
charlie,MI 5,636646019489937100,262.209198,-0.012562,0.015293,0.993024,-0.000336,0.001587,0.002197,11.787415,-2.801514,-45.768738
charlie,MI 5,636646019489968630,262.209198,-0.013294,0.013098,0.993268,-0.000336,0.000351,0.000366,11.975098,-2.215576,-47.673035
charlie,MI 5,636646019490018010,262.209198,-0.010855,0.014562,0.995464,-0.000946,0.002808,0.000366,11.975098,-2.215576,-47.673035
