ID,DeviceName,Timestamp,Compass,Accelerometer_x,Accelerometer_y,Accelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Magnetometer_x,Magnetometer_y,Magnetometer_z
charlie,MI 5,63664685206.391525,270.543396,-0.013538,0.014074,0.992781,0.000580,-0.000214,-0.000763,11.935425,-0.512695,-41.726685
charlie,MI 5,63664685206.395111,270.543396,-0.013538,0.014074,0.992781,0.000580,-0.000214,-0.000763,11.935425,-0.512695,-41.726685
charlie,MI 5,63664685206.400604,265.450348,-0.012806,0.015293,0.989365,-0.001251,0.000397,-0.000153,12.811279,-1.588440,-43.284607
charlie,MI 5,63664685206.411377,267.634155,-0.012075,0.014074,0.991317,-0.001251,0.002243,-0.000763,12.811279,-1.588440,-43.284607
charlie,MI 5,63664685206.413429,267.634155,-0.012075,0.014074,0.991317,-0.001251,0.002243,-0.000763,12.811279,-1.588440,-43.284607
charlie,MI 5,63664685206.415062,267.634155,-0.012075,0.014074,0.991317,-0.001251,0.002243,-0.000763,12.811279,-1.588440,-43.284607
charlie,MI 5,63664685206.421745,276.536896,-0.012075,0.012854,0.990829,-0.001251,0.001022,0.000458,12.460327,0.775146,-41.726685
charlie,MI 5,63664685206.424667,276.536896,-0.012075,0.012854,0.990829,-0.001251,0.001022,0.000458,12.460327,0.775146,-41.726685
charlie,MI 5,63664685206.430504,269.647583,-0.008659,0.013098,0.991562,-0.000031,0.002243,0.000458,12.088013,-0.634766,-43.307495
charlie,MI 5,63664685206.433807,269.647583,-0.012562,0.013342,0.994487,-0.000031,0.002243,0.000458,12.088013,-0.634766,-43.307495
charlie,MI 5,63664685206.439064,272.132019,-0.012319,0.013587,0.994976,-0.000031,-0.002655,0.000458,12.088013,-0.634766,-43.307495
charlie,MI 5,63664685206.442589,272.132019,-0.012319,0.013587,0.994976,-0.001251,-0.000214,0.001678,12.104797,-0.096130,-40.298462
charlie,MI 5,63664685206.447639,272.132019,-0.009879,0.016026,0.991073,-0.000031,-0.001434,0.000458,12.104797,-0.096130,-40.298462
charlie,MI 5,63664685206.452751,274.601257,-0.013294,0.014562,0.994731,-0.000031,0.001022,0.000458,13.220215,0.408936,-44.561768
charlie,MI 5,63664685206.457001,274.601257,-0.013294,0.014562,0.994731,-0.000031,-0.001434,-0.000153,13.220215,0.408936,-44.561768
charlie,MI 5,63664685206.463272,274.343933,-0.012562,0.014318,0.994731,-0.000031,0.001633,-0.000763,11.360168,0.180054,-43.489075
charlie,MI 5,63664685206.467903,271.959381,-0.012806,0.014562,0.994487,-0.000031,0.002243,-0.000153,11.360168,0.180054,-43.489075
charlie,MI 5,63664685206.471420,271.959381,-0.012806,0.014562,0.994487,0.000580,0.001022,-0.000153,11.643982,-0.236511,-42.686462
charlie,MI 5,63664685206.476379,271.959381,-0.014270,0.017245,0.992293,-0.002472,0.000397,-0.000153,11.643982,-0.236511,-42.686462
charlie,MI 5,63664685206.481010,269.953613,-0.014025,0.015293,0.994487,-0.002472,0.000397,-0.000153,13.002014,-0.746155,-42.178345
charlie,MI 5,63664685206.487579,269.953613,-0.011831,0.014806,0.994976,-0.000641,0.000397,0.001068,13.002014,-0.746155,-42.178345
charlie,MI 5,63664685206.491684,275.051331,-0.014270,0.013098,0.992537,-0.000641,-0.000824,-0.000763,12.602234,0.378418,-44.099426
charlie,MI 5,63664685206.495964,275.051331,-0.012319,0.013098,0.990585,-0.000641,-0.000824,-0.000763,12.602234,0.378418,-44.099426
charlie,MI 5,63664685206.500786,270.389282,-0.010611,0.011879,0.990341,-0.000031,0.002243,0.000458,12.400818,-0.485229,-42.668152
charlie,MI 5,63664685206.506020,270.389282,-0.010855,0.012610,0.990829,-0.000031,0.002243,0.000458,12.400818,-0.485229,-42.668152
charlie,MI 5,63664685206.510628,271.735596,-0.013050,0.012367,0.992537,0.001190,0.000397,-0.000763,12.400818,-0.485229,-42.668152
charlie,MI 5,63664685206.515190,271.735596,-0.014025,0.011879,0.991562,-0.000031,-0.000214,-0.000153,13.348389,-0.148010,-44.712830
charlie,MI 5,63664685206.520050,272.284882,-0.012562,0.013829,0.992537,-0.000031,-0.000824,0.000458,12.113953,-0.074768,-42.835999
charlie,MI 5,63664685206.525696,272.284882,-0.013050,0.012854,0.994245,-0.000641,0.001633,0.001068,12.113953,-0.074768,-42.835999
charlie,MI 5,63664685206.529770,272.284882,-0.013050,0.012854,0.994245,-0.000641,0.001633,0.001068,12.113953,-0.074768,-42.835999
charlie,MI 5,63664685206.537193,268.686920,-0.013050,0.015050,0.990341,-0.000031,-0.002045,0.001068,12.541199,-0.891113,-44.090271
charlie,MI 5,63664685206.538742,268.686920,-0.013050,0.015050,0.990341,-0.000031,-0.002045,0.001068,12.541199,-0.891113,-44.090271
charlie,MI 5,63664685206.543472,270.321045,-0.011586,0.016512,0.990341,-0.000031,0.000397,-0.000763,11.015320,-0.541687,-43.014526
charlie,MI 5,63664685206.548912,269.088898,-0.013050,0.015293,0.992048,-0.000031,-0.000214,0.000458,11.015320,-0.541687,-43.014526
charlie,MI 5,63664685206.552765,269.088898,-0.012562,0.016026,0.991804,-0.001251,0.001022,0.001068,12.382507,-0.778198,-41.397095
charlie,MI 5,63664685206.559296,266.508057,-0.013294,0.016512,0.994731,-0.000641,-0.000214,0.001678,11.746216,-1.351929,-43.309021
charlie,MI 5,63664685206.562393,266.508057,-0.013781,0.013587,0.994000,-0.000641,-0.000214,0.001678,11.746216,-1.351929,-43.309021
charlie,MI 5,63664685206.568985,269.789948,-0.011831,0.013342,0.995464,-0.000641,-0.000824,0.002289,12.696838,-0.755310,-42.660522
charlie,MI 5,63664685206.572189,269.789948,-0.014758,0.013098,0.991804,-0.000641,-0.000824,0.002289,12.696838,-0.755310,-42.660522
charlie,MI 5,63664685206.578293,272.460815,-0.011586,0.014074,0.991562,-0.001251,0.000397,0.000458,12.696838,-0.755310,-42.660522
charlie,MI 5,63664685206.581841,272.460815,-0.011586,0.014074,0.991562,-0.000031,-0.000214,0.000458,12.113953,-0.074768,-42.835999
charlie,MI 5,63664685206.589516,274.623535,-0.011586,0.015050,0.989854,0.001190,0.001022,-0.000763,13.221741,0.411987,-44.879150
charlie,MI 5,63664685206.591934,274.623535,-0.011586,0.015050,0.989854,0.001190,0.001022,-0.000763,13.221741,0.411987,-44.879150
charlie,MI 5,63664685206.603172,271.876953,-0.014270,0.009684,0.991804,0.001190,-0.000214,0.000458,13.221741,0.411987,-44.879150
charlie,MI 5,63664685206.605301,271.876953,-0.014270,0.009684,0.991804,0.001190,-0.000214,0.000458,13.221741,0.411987,-44.879150
charlie,MI 5,63664685206.606941,271.876953,-0.014270,0.009684,0.991804,0.001190,-0.000214,0.000458,13.221741,0.411987,-44.879150
charlie,MI 5,63664685206.611420,274.559631,-0.014270,0.009684,0.991804,0.001190,-0.000214,0.000458,11.988831,0.485229,-43.002319
charlie,MI 5,63664685206.616432,274.559631,-0.010611,0.013587,0.994245,0.000580,-0.000824,-0.000153,11.988831,0.485229,-43.002319
charlie,MI 5,63664685206.621506,268.221161,-0.014270,0.014318,0.991562,-0.000641,-0.000214,0.001678,11.767578,-0.926208,-43.629456
charlie,MI 5,63664685206.624573,268.221161,-0.015001,0.012610,0.992293,-0.000641,-0.000214,0.001678,11.767578,-0.926208,-43.629456
charlie,MI 5,63664685206.629440,266.244171,-0.009879,0.013342,0.995707,-0.000031,-0.000214,-0.000153,12.973022,-1.440430,-43.441772
charlie,MI 5,63664685206.634369,266.244171,-0.013050,0.016026,0.992537,0.001190,-0.000824,-0.000153,12.973022,-1.440430,-43.441772
charlie,MI 5,63664685206.639999,273.914856,-0.012806,0.015293,0.993024,-0.000641,-0.002045,-0.000153,11.976624,0.205994,-43.476868
charlie,MI 5,63664685206.643890,273.914856,-0.011586,0.016512,0.992293,-0.001862,-0.001434,-0.001984,11.976624,0.205994,-43.476868
charlie,MI 5,63664685206.649124,270.776978,-0.012319,0.012854,0.992293,-0.001862,-0.001434,-0.001984,11.938477,-0.505066,-42.677307
charlie,MI 5,63664685206.653450,270.776978,-0.012075,0.014318,0.991804,-0.001862,-0.000214,-0.000763,11.938477,-0.505066,-42.677307
charlie,MI 5,63664685206.657654,270.776978,-0.012075,0.014318,0.991804,-0.000641,0.001022,-0.001373,11.938477,-0.505066,-42.677307
charlie,MI 5,63664685206.664230,270.466248,-0.011098,0.014074,0.993512,-0.001862,0.001022,0.000458,12.406921,-0.474548,-43.937683
charlie,MI 5,63664685206.668541,269.785400,-0.011831,0.013098,0.991562,-0.001862,0.001022,0.000458,11.465454,-0.674438,-41.575623
charlie,MI 5,63664685206.673027,269.785400,-0.011831,0.013098,0.988390,-0.002472,0.001022,0.000458,11.465454,-0.674438,-41.575623
charlie,MI 5,63664685206.677940,273.749847,-0.011831,0.013098,0.988390,-0.000641,-0.000214,0.000458,11.660767,0.178528,-41.737366
charlie,MI 5,63664685206.681602,273.749847,-0.009636,0.012123,0.989121,0.000580,0.001633,0.000458,11.660767,0.178528,-41.737366
charlie,MI 5,63664685206.687401,268.525055,-0.012562,0.010415,0.992537,0.001190,0.001022,0.001068,11.660767,0.178528,-41.737366
charlie,MI 5,63664685206.692184,268.525055,-0.015733,0.013342,0.994000,0.001816,0.001022,0.000458,11.766052,-0.929260,-43.312073
charlie,MI 5,63664685206.697021,268.525055,-0.015733,0.013342,0.994000,0.001816,0.001022,0.000458,11.766052,-0.929260,-43.312073
charlie,MI 5,63664685206.701607,270.706390,-0.012562,0.013342,0.995707,0.000580,0.000397,0.001068,13.331604,-0.436401,-43.917847
charlie,MI 5,63664685206.705383,270.706390,-0.013538,0.014562,0.994245,0.000580,0.000397,0.001068,13.331604,-0.436401,-43.917847
charlie,MI 5,63664685206.712051,269.555847,-0.014270,0.015293,0.993756,0.001816,0.002243,0.001678,12.081909,-0.648499,-41.563416
charlie,MI 5,63664685206.714828,269.555847,-0.014270,0.015293,0.993756,0.001816,0.002243,0.001678,12.081909,-0.648499,-41.563416
charlie,MI 5,63664685206.721039,270.044189,-0.011342,0.016026,0.991804,-0.000641,0.000397,0.001678,11.471558,-0.660706,-43.321228
charlie,MI 5,63664685206.724861,270.044189,-0.011342,0.016026,0.991804,-0.000641,0.000397,0.001678,11.471558,-0.660706,-43.321228
charlie,MI 5,63664685206.731445,269.244476,-0.014270,0.014562,0.993024,-0.000031,-0.000824,0.001068,12.849426,-0.877380,-44.082642
charlie,MI 5,63664685206.734337,269.244476,-0.014270,0.014562,0.993024,-0.000031,-0.000824,0.001068,12.849426,-0.877380,-44.082642
charlie,MI 5,63664685206.739159,269.376038,-0.013294,0.011879,0.992537,-0.001251,-0.000214,0.002289,13.000488,-0.749207,-41.702271
charlie,MI 5,63664685206.743797,269.376038,-0.013781,0.011148,0.990829,-0.001251,0.001633,0.000458,13.000488,-0.749207,-41.702271
charlie,MI 5,63664685206.750427,274.354004,-0.013781,0.011148,0.990829,0.000580,-0.000214,0.001068,12.913513,0.398254,-44.885254
charlie,MI 5,63664685206.753563,274.354004,-0.013050,0.010904,0.993512,0.001190,-0.000214,0.000458,12.913513,0.398254,-44.885254
charlie,MI 5,63664685206.759949,269.093689,-0.013294,0.013587,0.993512,-0.000641,0.001633,0.001678,12.083435,-0.645447,-42.039490
charlie,MI 5,63664685206.762802,269.093689,-0.011098,0.014806,0.995707,-0.000641,0.001633,0.001678,12.083435,-0.645447,-42.039490
charlie,MI 5,63664685206.770432,269.890747,-0.011831,0.017245,0.991562,0.000580,0.001633,-0.000153,12.091064,-0.627136,-44.100952
charlie,MI 5,63664685206.772438,269.890747,-0.011831,0.017245,0.991562,0.000580,0.001633,-0.000153,12.091064,-0.627136,-44.100952
charlie,MI 5,63664685206.777756,274.698792,-0.011831,0.014562,0.994976,0.001816,0.000397,-0.000763,13.058472,0.257874,-44.247437
charlie,MI 5,63664685206.781593,274.698792,-0.012806,0.016026,0.991317,-0.000641,0.000397,0.000458,13.058472,0.257874,-44.247437
charlie,MI 5,63664685206.787453,274.913605,-0.012075,0.015781,0.989365,-0.001251,0.001022,-0.000153,13.058472,0.257874,-44.247437
charlie,MI 5,63664685206.791901,274.913605,-0.012075,0.015781,0.990341,0.000580,-0.002045,-0.001373,13.214111,0.393677,-42.817688
charlie,MI 5,63664685206.796227,274.913605,-0.012075,0.015781,0.989121,0.001816,0.000397,-0.001984,13.214111,0.393677,-42.817688
charlie,MI 5,63664685206.801598,270.513733,-0.012806,0.012367,0.992048,-0.000641,-0.000824,-0.000763,12.863159,-0.595093,-44.085693
charlie,MI 5,63664685206.805725,270.513733,-0.013781,0.012123,0.992537,0.000580,0.000397,0.000458,12.863159,-0.595093,-44.085693
charlie,MI 5,63664685206.810883,271.740662,-0.014270,0.013098,0.994000,0.001190,0.000397,-0.000763,12.728882,-0.180054,-43.933105
charlie,MI 5,63664685206.815887,271.740662,-0.011098,0.014318,0.994487,-0.000031,0.001022,0.000458,12.728882,-0.180054,-43.933105
charlie,MI 5,63664685206.820061,270.998352,-0.011098,0.014318,0.994487,-0.000031,0.001022,0.000458,12.098694,-0.360107,-42.358398
charlie,MI 5,63664685206.824997,270.998352,-0.013781,0.013098,0.992781,-0.000031,0.000397,0.001678,12.098694,-0.360107,-42.358398
charlie,MI 5,63664685206.830757,268.381317,-0.014758,0.011148,0.990098,0.000580,0.000397,-0.000153,13.150024,-0.881958,-42.015076
charlie,MI 5,63664685206.835152,268.381317,-0.012319,0.013829,0.992048,-0.000031,0.000397,-0.001373,13.150024,-0.881958,-42.015076
charlie,MI 5,63664685206.839600,269.461761,-0.011342,0.015293,0.989121,-0.000031,-0.000214,0.000458,13.468933,-0.590515,-41.534424
charlie,MI 5,63664685206.844955,269.461761,-0.012806,0.012367,0.988390,0.000580,0.000397,0.001068,13.468933,-0.590515,-41.534424
charlie,MI 5,63664685206.851479,268.470032,-0.011586,0.012123,0.989365,-0.000641,0.002243,-0.000763,13.299561,-1.008606,-42.962646
charlie,MI 5,63664685206.854683,268.470032,-0.012806,0.014074,0.992293,0.001816,0.000397,0.000458,13.299561,-1.008606,-42.962646
charlie,MI 5,63664685206.859619,270.705414,-0.012806,0.012123,0.990829,0.001816,0.000397,0.000458,13.299561,-1.008606,-42.962646
charlie,MI 5,63664685206.863564,270.705414,-0.011342,0.012367,0.995951,0.003036,0.001633,-0.000763,11.175537,-0.395203,-42.852783
charlie,MI 5,63664685206.869019,276.623199,-0.010611,0.011635,0.994976,0.002411,0.002243,-0.001373,13.240051,0.953674,-42.346191
charlie,MI 5,63664685206.873001,276.623199,-0.012319,0.014318,0.997415,0.001190,0.001022,0.000458,13.240051,0.953674,-42.346191
charlie,MI 5,63664685206.878296,277.762207,-0.013538,0.013342,0.995220,0.001190,-0.001434,0.001068,11.706543,1.033020,-42.695618
charlie,MI 5,63664685206.881676,277.762207,-0.013538,0.013342,0.995220,0.001190,-0.001434,0.001068,11.706543,1.033020,-42.695618
charlie,MI 5,63664685206.887154,261.661804,-0.013781,0.016270,0.993756,0.000580,0.001022,-0.000153,12.316895,-2.308655,-43.923950
charlie,MI 5,63664685206.892189,261.661804,-0.012319,0.017489,0.990341,-0.000641,0.001633,-0.000763,12.316895,-2.308655,-43.923950
charlie,MI 5,63664685206.896919,267.695343,-0.012319,0.017489,0.990341,-0.000031,-0.000824,-0.000153,13.134766,-1.290894,-43.597412
charlie,MI 5,63664685206.901123,267.695343,-0.013050,0.017733,0.986926,-0.000641,-0.001434,-0.000763,13.134766,-1.290894,-43.597412
charlie,MI 5,63664685206.907280,266.683624,-0.013538,0.015781,0.991804,-0.000641,0.001633,-0.000153,12.356567,-1.466370,-43.453979
charlie,MI 5,63664685206.910568,266.683624,-0.016708,0.012610,0.992048,-0.000641,0.001633,-0.000153,12.356567,-1.466370,-43.453979
charlie,MI 5,63664685206.916351,270.910736,-0.012806,0.011635,0.991562,0.000580,-0.001434,-0.000153,12.356567,-1.466370,-43.453979
charlie,MI 5,63664685206.920143,270.910736,-0.012562,0.011148,0.989609,-0.000031,0.001022,0.000458,13.014221,-0.468445,-41.703796
charlie,MI 5,63664685206.926605,269.433746,-0.014514,0.011635,0.993512,-0.000031,-0.001434,0.000458,13.014221,-0.468445,-41.703796
charlie,MI 5,63664685206.929680,269.433746,-0.012075,0.010659,0.994245,0.001816,-0.000214,0.001678,12.857056,-0.605774,-42.816162
charlie,MI 5,63664685206.936989,271.857391,-0.015245,0.012854,0.991804,0.000580,-0.001434,0.002289,12.857056,-0.605774,-42.816162
charlie,MI 5,63664685206.940582,271.857391,-0.015245,0.012854,0.991804,0.000580,-0.001434,0.002289,12.857056,-0.605774,-42.816162
charlie,MI 5,63664685206.946518,264.771545,-0.012562,0.015781,0.988146,-0.000031,-0.000214,-0.000153,12.573242,-0.061035,-42.033386
charlie,MI 5,63664685206.949860,264.771545,-0.012562,0.015781,0.988146,-0.000031,-0.000214,0.000458,12.646484,-1.745605,-42.176819
charlie,MI 5,63664685206.954239,264.771545,-0.012075,0.016270,0.989609,-0.000031,-0.000214,0.000458,12.646484,-1.745605,-42.176819
charlie,MI 5,63664685206.959450,272.037964,-0.013294,0.013342,0.992537,0.001190,-0.000824,-0.000153,12.417603,-0.196838,-43.463135
charlie,MI 5,63664685206.963470,272.037964,-0.013294,0.013342,0.992537,0.001190,0.000397,-0.000763,12.417603,-0.196838,-43.463135
charlie,MI 5,63664685206.969162,279.235474,-0.012562,0.016026,0.991317,0.002411,-0.000214,0.001678,12.649536,1.365662,-44.107056
charlie,MI 5,63664685206.972252,279.235474,-0.012562,0.016026,0.991317,0.002411,-0.000214,0.001678,12.649536,1.365662,-44.107056
charlie,MI 5,63664685206.977470,275.463287,-0.014270,0.012854,0.993512,0.000580,0.001022,-0.000763,13.839722,0.566101,-43.440247
charlie,MI 5,63664685206.982079,275.463287,-0.012075,0.011635,0.994487,-0.000031,0.001022,-0.000153,13.839722,0.566101,-43.440247
charlie,MI 5,63664685206.988029,269.354431,-0.011098,0.011635,0.995951,-0.000031,0.001022,-0.000153,13.839722,0.566101,-43.440247
charlie,MI 5,63664685206.991638,269.354431,-0.011342,0.012367,0.993512,-0.000641,0.002853,0.001068,13.777161,-0.706482,-42.955017
charlie,MI 5,63664685206.997452,266.090424,-0.012075,0.014806,0.995464,0.001190,0.001022,0.000458,12.515259,-1.324463,-42.817688
charlie,MI 5,63664685207.005890,266.090424,-0.013050,0.014074,0.993512,-0.000031,-0.000214,0.001068,12.515259,-1.324463,-42.817688
charlie,MI 5,63664685207.007607,266.090424,-0.013050,0.014074,0.993512,-0.000031,-0.000214,0.001068,12.515259,-1.324463,-42.817688
charlie,MI 5,63664685207.012367,274.605347,-0.011586,0.015781,0.989121,-0.000031,0.000397,-0.001373,13.987732,0.433350,-43.594360
charlie,MI 5,63664685207.016624,274.605347,-0.011586,0.015781,0.989121,-0.000031,0.000397,-0.001373,13.987732,0.433350,-43.594360
charlie,MI 5,63664685207.023987,272.058014,-0.013781,0.015293,0.991562,-0.001251,0.000397,-0.000153,11.640930,-0.244141,-41.734314
charlie,MI 5,63664685207.027458,272.058014,-0.013781,0.015293,0.991562,-0.001251,0.000397,-0.000153,11.640930,-0.244141,-41.734314
charlie,MI 5,63664685207.031281,270.603882,-0.013781,0.014562,0.992537,-0.000031,-0.002045,-0.000763,11.941528,-0.498962,-43.470764
charlie,MI 5,63664685207.036545,275.326019,-0.014270,0.014074,0.990829,-0.000031,-0.002045,-0.000763,11.941528,-0.498962,-43.470764
charlie,MI 5,63664685207.039207,275.326019,-0.014270,0.014074,0.990829,-0.000641,-0.000214,-0.000153,13.067627,0.529480,-42.980957
charlie,MI 5,63664685207.044823,275.326019,-0.011831,0.013342,0.991073,-0.000641,0.000397,-0.000153,13.067627,0.529480,-42.980957
charlie,MI 5,63664685207.049294,271.617126,-0.011342,0.015781,0.988878,-0.000031,-0.000214,0.000458,12.878418,-0.309753,-44.563293
charlie,MI 5,63664685207.054352,271.617126,-0.011342,0.012367,0.988878,0.000580,-0.000214,0.000458,12.878418,-0.309753,-44.563293
charlie,MI 5,63664685207.058922,276.102386,-0.013294,0.013342,0.993268,-0.000641,0.001022,-0.000763,13.539124,0.695801,-43.606567
charlie,MI 5,63664685207.067390,276.243134,-0.011342,0.013342,0.994731,-0.001251,0.001633,-0.000153,13.539124,0.695801,-43.606567
charlie,MI 5,63664685207.069313,276.243134,-0.011342,0.013342,0.994731,-0.001251,0.001633,-0.000153,13.539124,0.695801,-43.606567
charlie,MI 5,63664685207.076759,266.886749,-0.012075,0.015537,0.992048,0.002411,-0.001434,0.000458,13.856506,0.854492,-44.235229
charlie,MI 5,63664685207.078453,266.886749,-0.012075,0.015537,0.992048,0.002411,-0.001434,0.000458,13.856506,0.854492,-44.235229
charlie,MI 5,63664685207.082687,266.886749,-0.012562,0.016026,0.991804,-0.001251,-0.001434,0.000458,12.054443,-1.339722,-43.302917
charlie,MI 5,63664685207.087860,274.606995,-0.012562,0.016026,0.991804,-0.000641,-0.000214,-0.000153,12.054443,-1.339722,-43.302917
charlie,MI 5,63664685207.091980,274.606995,-0.014025,0.014806,0.989365,-0.001251,-0.000214,-0.001373,13.523865,0.410461,-43.287659
charlie,MI 5,63664685207.099304,270.321747,-0.012806,0.013829,0.988634,0.001190,-0.001434,-0.002594,13.476562,-0.575256,-43.280029
charlie,MI 5,63664685207.101738,270.321747,-0.012806,0.013829,0.988634,0.001190,-0.001434,-0.002594,13.476562,-0.575256,-43.280029
charlie,MI 5,63664685207.108879,275.888245,-0.012562,0.014074,0.988390,-0.000641,-0.001434,-0.000153,12.921143,0.666809,-43.301392
charlie,MI 5,63664685207.111771,275.888245,-0.011098,0.014562,0.990829,0.000580,-0.001434,-0.001984,12.921143,0.666809,-43.301392
charlie,MI 5,63664685207.116776,275.333832,-0.013294,0.013342,0.988878,0.001816,0.000397,-0.000153,12.921143,0.666809,-43.301392
charlie,MI 5,63664685207.120819,275.333832,-0.011342,0.011390,0.991073,0.001816,-0.000824,0.001068,13.069153,0.534058,-43.455505
charlie,MI 5,63664685207.127617,269.565063,-0.011098,0.012610,0.993268,0.001816,-0.000824,0.001068,13.069153,0.534058,-43.455505
charlie,MI 5,63664685207.129898,269.565063,-0.011098,0.012610,0.993268,0.001816,-0.000824,0.001068,13.069153,0.534058,-43.455505
charlie,MI 5,63664685207.135139,269.565063,-0.011098,0.012610,0.993268,0.001816,-0.000824,0.001068,13.069153,0.534058,-43.455505
charlie,MI 5,63664685207.140388,275.808685,-0.010123,0.014806,0.997415,0.001816,-0.001434,0.000458,12.617493,0.665283,-44.577026
charlie,MI 5,63664685207.144958,271.623688,-0.011342,0.015537,0.994245,0.001816,-0.001434,0.000458,12.617493,0.665283,-44.577026
charlie,MI 5,63664685207.149925,271.623688,-0.013538,0.016512,0.990829,0.000580,-0.000824,-0.000153,12.411499,-0.212097,-41.719055
charlie,MI 5,63664685207.154999,278.451385,-0.013050,0.013587,0.993512,-0.000031,-0.002045,0.000458,12.411499,-0.212097,-41.719055
charlie,MI 5,63664685207.159782,278.451385,-0.012562,0.014318,0.991804,-0.001862,0.001022,-0.001373,12.475586,1.062012,-42.204285
charlie,MI 5,63664685207.164940,269.630157,-0.012806,0.016270,0.988146,-0.001862,0.001022,-0.001373,12.475586,1.062012,-42.204285
charlie,MI 5,63664685207.168663,269.630157,-0.013050,0.016757,0.989854,-0.001862,-0.000214,-0.000763,13.317871,-0.718689,-43.916321
charlie,MI 5,63664685207.172699,269.630157,-0.013050,0.016757,0.989854,-0.000641,-0.000824,0.001678,13.317871,-0.718689,-43.916321
